"","mu","p","theta","KLD","Population_Variance"
"3593",0.085,0.875,0.113333333333333,-0.138957667850603,0.530716320815305
"3594",0.09,0.875,0.12,-0.130206359828196,0.538502193001994
"3595",0.095,0.875,0.126666666666667,-0.123676960869752,0.541356929425939
"3596",0.1,0.875,0.133333333333333,-0.115045145085191,0.548133245166402
"3597",0.105,0.875,0.14,-0.113334694424719,0.547529210499566
"3598",0.11,0.875,0.146666666666667,-0.103298989310456,0.554877930778092
"3599",0.115,0.875,0.153333333333333,-0.0937306666119011,0.56175892740602
"3600",0.12,0.875,0.16,-0.0865241253666875,0.567146490345427
"3601",0.125,0.875,0.166666666666667,-0.0772768760408006,0.572786847873023
"3602",0.13,0.875,0.173333333333333,-0.0671585286497938,0.583382126756286
"3603",0.135,0.875,0.18,-0.0586199501845893,0.58860863585638
"3604",0.14,0.875,0.186666666666667,-0.050427922167232,0.59385807271369
"3605",0.145,0.875,0.193333333333333,-0.043000958215335,0.59866257541032
"3606",0.15,0.875,0.2,-0.0357602674046018,0.602918276496885
"3607",0.155,0.875,0.206666666666667,-0.0251544714053126,0.612337864904779
"3608",0.16,0.875,0.213333333333333,-0.0110074796193641,0.624955406670098
"3609",0.165,0.875,0.22,-0.00245596360416827,0.634621084090735
"3610",0.17,0.875,0.226666666666667,0.0046394332484853,0.640951582358592
"3611",0.175,0.875,0.233333333333333,0.0130147728825394,0.649851038372787
"3612",0.18,0.875,0.24,0.0256774748621292,0.656337431802182
"3613",0.185,0.875,0.246666666666667,0.0348797765347151,0.669322327999863
"3614",0.19,0.875,0.253333333333333,0.0489560786673144,0.683828230665333
"3615",0.195,0.875,0.26,0.05298103398532,0.689783837979797
"3616",0.2,0.875,0.266666666666667,0.0638627171114861,0.701558711599176
"3617",0.205,0.875,0.273333333333333,0.0741380984242405,0.71195132349811
"3618",0.21,0.875,0.28,0.0828066017507181,0.72798156275164
"3619",0.215,0.875,0.286666666666667,0.0970828405893079,0.742584656165489
"3620",0.22,0.875,0.293333333333333,0.107553965271877,0.747819096161043
"3621",0.225,0.875,0.3,0.114769896915554,0.764656888186956
"3622",0.23,0.875,0.306666666666667,0.123857740057198,0.779502452555596
"3623",0.235,0.875,0.313333333333333,0.136331515010321,0.796726596595971
"3624",0.24,0.875,0.32,0.147142190770493,0.812322596610416
"3625",0.245,0.875,0.326666666666667,0.150672508817973,0.829501210663735
"3626",0.25,0.875,0.333333333333333,0.162025675091826,0.8450083381117
"3627",0.01,0.88,0.0131578947368421,-0.194926369335807,0.497920088527851
"3628",0.015,0.88,0.0197368421052632,-0.19384568521114,0.498495296191206
"3629",0.02,0.88,0.0263157894736842,-0.185936822675462,0.505953554655518
"3630",0.025,0.88,0.0328947368421053,-0.189153645128511,0.501814448153274
"3631",0.03,0.88,0.0394736842105263,-0.188386553163426,0.501502904824332
"3632",0.035,0.88,0.0460526315789474,-0.183104680839378,0.506050046390393
"3633",0.04,0.88,0.0526315789473684,-0.180873373786524,0.506694450309644
"3634",0.045,0.88,0.0592105263157895,-0.178774337237784,0.507722805174576
"3635",0.05,0.88,0.0657894736842105,-0.173502817088843,0.511887589165713
"3636",0.055,0.88,0.0723684210526316,-0.172587208689695,0.509638030221965
"3637",0.06,0.88,0.0789473684210526,-0.16239829553346,0.518854292291063
"3638",0.065,0.88,0.0855263157894737,-0.158152305875865,0.520190034890359
"3639",0.07,0.88,0.0921052631578947,-0.15843501294776,0.518747578269558
"3640",0.075,0.88,0.0986842105263158,-0.151465045764967,0.52379583339482
"3641",0.08,0.88,0.105263157894737,-0.144625643974348,0.527888144973406
"3642",0.085,0.88,0.111842105263158,-0.140101228109204,0.531590857064018
"3643",0.09,0.88,0.118421052631579,-0.129296733113056,0.539390795793062
"3644",0.095,0.88,0.125,-0.123686764389419,0.542170187225911
"3645",0.1,0.88,0.131578947368421,-0.124081013828349,0.539100950439947
"3646",0.105,0.88,0.138157894736842,-0.111388326187106,0.549069204071042
"3647",0.11,0.88,0.144736842105263,-0.102531313172133,0.556345009464908
"3648",0.115,0.88,0.151315789473684,-0.0978725565875885,0.55764687454207
"3649",0.12,0.88,0.157894736842105,-0.0893719290165424,0.564093027984836
"3650",0.125,0.88,0.164473684210526,-0.0823000128366807,0.56721020600597
"3651",0.13,0.88,0.171052631578947,-0.0717451282085718,0.577124044767663
"3652",0.135,0.88,0.177631578947368,-0.0643007287324707,0.582508116119315
"3653",0.14,0.88,0.184210526315789,-0.0534222789811338,0.589758944250925
"3654",0.145,0.88,0.190789473684211,-0.0446324001891003,0.597827094308002
"3655",0.15,0.88,0.197368421052632,-0.0356222093049276,0.601024214485654
"3656",0.155,0.88,0.203947368421053,-0.0252228054137444,0.615164348346095
"3657",0.16,0.88,0.210526315789474,-0.0221238678360206,0.610164482866618
"3658",0.165,0.88,0.217105263157895,-0.00515736159781795,0.631436477011739
"3659",0.17,0.88,0.223684210526316,0.00479765834604093,0.640463997863609
"3660",0.175,0.88,0.230263157894737,0.0157945293648525,0.646323882166571
"3661",0.18,0.88,0.236842105263158,0.0228261135740337,0.650570031932826
"3662",0.185,0.88,0.243421052631579,0.0372821020924194,0.668908415279467
"3663",0.19,0.88,0.25,0.0414323073079873,0.676678258025471
"3664",0.195,0.88,0.256578947368421,0.0573791871219314,0.692696364559524
"3665",0.2,0.88,0.263157894736842,0.0624603012576262,0.690025940385935
"3666",0.205,0.88,0.269736842105263,0.0755638006818238,0.706112660218412
"3667",0.21,0.88,0.276315789473684,0.0832579440495677,0.725100051973865
"3668",0.215,0.88,0.282894736842105,0.0926734622191046,0.730055651905041
"3669",0.22,0.88,0.289473684210526,0.10245765422203,0.745433026169668
"3670",0.225,0.88,0.296052631578947,0.11116613033327,0.758861976013141
"3671",0.23,0.88,0.302631578947368,0.12684917476364,0.773031007450013
"3672",0.235,0.88,0.309210526315789,0.129213570282719,0.786841540111261
"3673",0.24,0.88,0.315789473684211,0.146066953449282,0.813224468664773
"3674",0.245,0.88,0.322368421052632,0.151206113260081,0.810983037236456
"3675",0.25,0.88,0.328947368421053,0.164644630363543,0.8359623266146
"3676",0.01,0.885,0.012987012987013,-0.189035027484943,0.503872506358
"3677",0.015,0.885,0.0194805194805195,-0.191407071391273,0.500995909156002
"3678",0.02,0.885,0.025974025974026,-0.191801792157254,0.499897874724476
"3679",0.025,0.885,0.0324675324675325,-0.193045069677439,0.497637387029881
"3680",0.03,0.885,0.038961038961039,-0.186006352043696,0.504408620301362
"3681",0.035,0.885,0.0454545454545455,-0.185832602487943,0.503284072536164
"3682",0.04,0.885,0.0519480519480519,-0.181259269127793,0.506207006981876
"3683",0.045,0.885,0.0584415584415584,-0.183048817761372,0.502479010215182
"3684",0.05,0.885,0.0649350649350649,-0.174720383201618,0.509341869855624
"3685",0.055,0.885,0.0714285714285714,-0.172870947428146,0.510345138089883
"3686",0.06,0.885,0.0779220779220779,-0.164738835912446,0.515854352943939
"3687",0.065,0.885,0.0844155844155844,-0.161133970441122,0.518314898796108
"3688",0.07,0.885,0.0909090909090909,-0.156571211524584,0.520536441332668
"3689",0.075,0.885,0.0974025974025974,-0.15077522962427,0.524907607825921
"3690",0.08,0.885,0.103896103896104,-0.147050774735601,0.525807901144571
"3691",0.085,0.885,0.11038961038961,-0.140365264630566,0.529894464540989
"3692",0.09,0.885,0.116883116883117,-0.135898609913208,0.532336387949094
"3693",0.095,0.885,0.123376623376623,-0.129194444173459,0.536105119871978
"3694",0.1,0.885,0.12987012987013,-0.121231231965085,0.541841880115402
"3695",0.105,0.885,0.136363636363636,-0.109434510639639,0.550815793183453
"3696",0.11,0.885,0.142857142857143,-0.102258281619154,0.554387216590006
"3697",0.115,0.885,0.149350649350649,-0.0972365288090508,0.558122093109763
"3698",0.12,0.885,0.155844155844156,-0.0857325491706192,0.567407861501394
"3699",0.125,0.885,0.162337662337662,-0.080141584410082,0.570027352168104
"3700",0.13,0.885,0.168831168831169,-0.0736880175180826,0.575185161967445
"3701",0.135,0.885,0.175324675324675,-0.063326616769265,0.581408485636517
"3702",0.14,0.885,0.181818181818182,-0.0565897810707402,0.587488484517253
"3703",0.145,0.885,0.188311688311688,-0.0490049551380296,0.590937969910247
"3704",0.15,0.885,0.194805194805195,-0.0315627919306612,0.606732384587249
"3705",0.155,0.885,0.201298701298701,-0.0309535726080186,0.604256960445737
"3706",0.16,0.885,0.207792207792208,-0.0201883959927875,0.615469717172758
"3707",0.165,0.885,0.214285714285714,-0.0065958086700079,0.622493491893008
"3708",0.17,0.885,0.220779220779221,0.00330136760881379,0.633582222910837
"3709",0.175,0.885,0.227272727272727,0.0127775976867594,0.642641781689527
"3710",0.18,0.885,0.233766233766234,0.0209814394015078,0.650891384366196
"3711",0.185,0.885,0.24025974025974,0.0303060033036487,0.656765863362142
"3712",0.19,0.885,0.246753246753247,0.0399178573741149,0.66531557813143
"3713",0.195,0.885,0.253246753246753,0.0496014551622804,0.677104786121069
"3714",0.2,0.885,0.25974025974026,0.0627539685527284,0.690024492394778
"3715",0.205,0.885,0.266233766233766,0.0727794456200977,0.701306991498958
"3716",0.21,0.885,0.272727272727273,0.0828456098995823,0.716237671576601
"3717",0.215,0.885,0.279220779220779,0.0927107226122224,0.725622063707153
"3718",0.22,0.885,0.285714285714286,0.099874809946651,0.739294278148017
"3719",0.225,0.885,0.292207792207792,0.110530634813505,0.744372958133016
"3720",0.23,0.885,0.298701298701299,0.122821840146558,0.765888470947603
"3721",0.235,0.885,0.305194805194805,0.132372657114404,0.778595995548764
"3722",0.24,0.885,0.311688311688312,0.140946663170545,0.789518319860299
"3723",0.245,0.885,0.318181818181818,0.149628978565138,0.807230495028213
"3724",0.25,0.885,0.324675324675325,0.165852402046143,0.828322014926816
"3725",0.01,0.89,0.0128205128205128,-0.192611779423984,0.500119334356871
"3726",0.015,0.89,0.0192307692307692,-0.191457526337394,0.50079905710131
"3727",0.02,0.89,0.0256410256410256,-0.19006519841762,0.501787180958878
"3728",0.025,0.89,0.0320512820512821,-0.186288608674041,0.504784251457412
"3729",0.03,0.89,0.0384615384615385,-0.183982597480779,0.506169865839247
"3730",0.035,0.89,0.0448717948717949,-0.179331770702211,0.50980028802282
"3731",0.04,0.89,0.0512820512820513,-0.180854837365625,0.506861264737177
"3732",0.045,0.89,0.0576923076923077,-0.179617051770244,0.507066036308687
"3733",0.05,0.89,0.0641025641025641,-0.173946257237349,0.511418136105167
"3734",0.055,0.89,0.0705128205128205,-0.172871839474508,0.510539267043013
"3735",0.06,0.89,0.0769230769230769,-0.168994337622154,0.512418772351707
"3736",0.065,0.89,0.0833333333333333,-0.163035009972147,0.516058794361446
"3737",0.07,0.89,0.0897435897435897,-0.153997652634359,0.523272300304514
"3738",0.075,0.89,0.0961538461538461,-0.151115190081111,0.523740240623992
"3739",0.08,0.89,0.102564102564103,-0.147909905766144,0.5248665177826
"3740",0.085,0.89,0.108974358974359,-0.142414602617895,0.52771302857672
"3741",0.09,0.89,0.115384615384615,-0.130462344085776,0.536689677261158
"3742",0.095,0.89,0.121794871794872,-0.1263958987246,0.538352466962172
"3743",0.1,0.89,0.128205128205128,-0.120425575896339,0.543150581411606
"3744",0.105,0.89,0.134615384615385,-0.108825371212937,0.551901111549457
"3745",0.11,0.89,0.141025641025641,-0.10747855390456,0.550610358870806
"3746",0.115,0.89,0.147435897435897,-0.0971116380251176,0.558408822091642
"3747",0.12,0.89,0.153846153846154,-0.0893782813459883,0.564068876276447
"3748",0.125,0.89,0.16025641025641,-0.080367124211403,0.56696949093158
"3749",0.13,0.89,0.166666666666667,-0.0755184250179803,0.572971139748354
"3750",0.135,0.89,0.173076923076923,-0.0662540672442056,0.578756566941464
"3751",0.14,0.89,0.179487179487179,-0.0528564831009463,0.589105458804593
"3752",0.145,0.89,0.185897435897436,-0.0448080556458967,0.595058786240968
"3753",0.15,0.89,0.192307692307692,-0.0388525298637093,0.598279926706741
"3754",0.155,0.89,0.198717948717949,-0.0288744533694701,0.605682232709884
"3755",0.16,0.89,0.205128205128205,-0.0202651495395259,0.61145523700853
"3756",0.165,0.89,0.211538461538462,-0.00890076275599846,0.620023992458595
"3757",0.17,0.89,0.217948717948718,0.00332091075861331,0.631658801517488
"3758",0.175,0.89,0.224358974358974,0.0113747786156589,0.638026448220907
"3759",0.18,0.89,0.230769230769231,0.0203243323869156,0.643861103357344
"3760",0.185,0.89,0.237179487179487,0.0329567587061095,0.660790189868895
"3761",0.19,0.89,0.243589743589744,0.0392062552097788,0.660609338968673
"3762",0.195,0.89,0.25,0.0475503160446413,0.670363071654098
"3763",0.2,0.89,0.256410256410256,0.0589986314088054,0.688449193549189
"3764",0.205,0.89,0.262820512820513,0.0724042194797525,0.693931877941654
"3765",0.21,0.89,0.269230769230769,0.0811701504529748,0.708754961412802
"3766",0.215,0.89,0.275641025641026,0.0897188377042342,0.713103955970682
"3767",0.22,0.89,0.282051282051282,0.100467605804076,0.733392504821743
"3768",0.225,0.89,0.288461538461538,0.109391710417924,0.748678150634462
"3769",0.23,0.89,0.294871794871795,0.122626063218578,0.761149631052732
"3770",0.235,0.89,0.301282051282051,0.127298635241282,0.764336143607074
"3771",0.24,0.89,0.307692307692308,0.140680224502068,0.77998649200242
"3772",0.245,0.89,0.314102564102564,0.154507752111428,0.800985611520479
"3773",0.25,0.89,0.32051282051282,0.157837968913674,0.810161215720335
"3774",0.01,0.895,0.0126582278481013,-0.196278987025515,0.496550290307855
"3775",0.015,0.895,0.0189873417721519,-0.191818801790685,0.500787950533841
"3776",0.02,0.895,0.0253164556962025,-0.189494641342147,0.50226731137325
"3777",0.025,0.895,0.0316455696202532,-0.188527741499234,0.502731755768294
"3778",0.03,0.895,0.0379746835443038,-0.188577497138074,0.501472088029825
"3779",0.035,0.895,0.0443037974683544,-0.186574237278492,0.502266993551927
"3780",0.04,0.895,0.0506329113924051,-0.181007770781703,0.506705144368922
"3781",0.045,0.895,0.0569620253164557,-0.176572911060412,0.510245629899839
"3782",0.05,0.895,0.0632911392405063,-0.169819979919735,0.514867203328543
"3783",0.055,0.895,0.069620253164557,-0.168851769118259,0.513991397275189
"3784",0.06,0.895,0.0759493670886076,-0.165833708873774,0.515589148239988
"3785",0.065,0.895,0.0822784810126582,-0.169163616912254,0.509610595244144
"3786",0.07,0.895,0.0886075949367088,-0.157733700494681,0.518592630107765
"3787",0.075,0.895,0.0949367088607595,-0.151907489396142,0.523249992547217
"3788",0.08,0.895,0.10126582278481,-0.150171755846309,0.521962503894226
"3789",0.085,0.895,0.107594936708861,-0.140232288832423,0.53000771084033
"3790",0.09,0.895,0.113924050632911,-0.135958637978981,0.531322008600233
"3791",0.095,0.895,0.120253164556962,-0.131246154595586,0.533389455008096
"3792",0.1,0.895,0.126582278481013,-0.1213031384362,0.540517882647424
"3793",0.105,0.895,0.132911392405063,-0.115476261733595,0.543453428595755
"3794",0.11,0.895,0.139240506329114,-0.108014517811638,0.54912727069076
"3795",0.115,0.895,0.145569620253165,-0.0981810153829552,0.557116272013514
"3796",0.12,0.895,0.151898734177215,-0.0916684522362803,0.559481136452739
"3797",0.125,0.895,0.158227848101266,-0.0782262005730776,0.572123192916069
"3798",0.13,0.895,0.164556962025316,-0.0726531592600416,0.571953565562198
"3799",0.135,0.895,0.170886075949367,-0.0677659299722136,0.576238290616771
"3800",0.14,0.895,0.177215189873418,-0.0572499505605412,0.586983669297301
"3801",0.145,0.895,0.183544303797468,-0.0482047658922736,0.590858451216651
"3802",0.15,0.895,0.189873417721519,-0.037806608854246,0.595316265583623
"3803",0.155,0.895,0.19620253164557,-0.0308563411554673,0.601203803288653
"3804",0.16,0.895,0.20253164556962,-0.021745355270452,0.605769999503125
"3805",0.165,0.895,0.208860759493671,-0.0170471168089947,0.610988146618234
"3806",0.17,0.895,0.215189873417722,-0.00242719268532997,0.622408253010478
"3807",0.175,0.895,0.221518987341772,0.010048906669722,0.634243684826066
"3808",0.18,0.895,0.227848101265823,0.0213483271322904,0.645386802172141
"3809",0.185,0.895,0.234177215189873,0.0218691036112113,0.64646066651061
"3810",0.19,0.895,0.240506329113924,0.0400385972034802,0.661902853779895
"3811",0.195,0.895,0.246835443037975,0.0514527279900356,0.678850680856993
"3812",0.2,0.895,0.253164556962025,0.0583768467613611,0.6758945213243
"3813",0.205,0.895,0.259493670886076,0.0664218310961728,0.687177566132601
"3814",0.21,0.895,0.265822784810127,0.0819774830738619,0.701458038546514
"3815",0.215,0.895,0.272151898734177,0.091105047608029,0.719179759089317
"3816",0.22,0.895,0.278481012658228,0.10105452042577,0.724830875921585
"3817",0.225,0.895,0.284810126582278,0.111352354741828,0.738345374970695
"3818",0.23,0.895,0.291139240506329,0.122667591599139,0.745023802033953
"3819",0.235,0.895,0.29746835443038,0.128297103557224,0.758855428069082
"3820",0.24,0.895,0.30379746835443,0.137104001745979,0.775356152250191
"3821",0.245,0.895,0.310126582278481,0.148120654910558,0.784821605663478
"3822",0.25,0.895,0.316455696202532,0.157235799578155,0.801580944429951
"3823",0.01,0.9,0.0125,-0.19063468055016,0.502163475298217
"3824",0.015,0.9,0.01875,-0.193602611979714,0.498667262210631
"3825",0.02,0.9,0.025,-0.189027673648497,0.502679350471502
"3826",0.025,0.9,0.03125,-0.187812166060815,0.503064322276212
"3827",0.03,0.9,0.0375,-0.187279085632578,0.50285254675576
"3828",0.035,0.9,0.04375,-0.1862089509962,0.50264717023566
"3829",0.04,0.9,0.05,-0.18402350351704,0.503591293560558
"3830",0.045,0.9,0.05625,-0.17810885833793,0.508133807719047
"3831",0.05,0.9,0.0625,-0.17406529732344,0.510794641996796
"3832",0.055,0.9,0.06875,-0.166407374070819,0.51724281644971
"3833",0.06,0.9,0.075,-0.163525748170127,0.517337688234533
"3834",0.065,0.9,0.08125,-0.160979167278339,0.518481539854627
"3835",0.07,0.9,0.0875,-0.157306170933044,0.52028742803991
"3836",0.075,0.9,0.09375,-0.151905295071181,0.522807931169722
"3837",0.08,0.9,0.1,-0.148335327712846,0.523974989222972
"3838",0.085,0.9,0.10625,-0.139612616840565,0.530356017246848
"3839",0.09,0.9,0.1125,-0.131909278670043,0.536379804430849
"3840",0.095,0.9,0.11875,-0.127247158796309,0.538392201883769
"3841",0.1,0.9,0.125,-0.119446369051106,0.541907253045343
